BM Unit ID,BMU Name,Party Name,Party ID,BMU Type,Generator Fuel Type,NGC BMU Name,GSP Group Id,GSP Group Name,Trading Unit Name,Prod/Cons Flag,Prod/Cons Status,TLF,GC,DC,WDCALF,NWDCALF,SECALF,WDBMCAIC,NWDBMCAIC,WDBMCAEC,NWDBMCAEC,Exempt Export Flag,Base TU Flag,FPN Flag,Interconnector Id,Effective From, Manual Credit Qualifying Flag, Credit Qualifying Status
2__AJERE000,2__AJERE000,Hudson Energy Supply UK Ltd,AMPERE,G,,AJERE000,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-29,0.5219,0.554,0.25,-15.135,-16.066,0,0,F,T,F,,29/01/19,,F
2__AKENS000,2__AKENS000,Kensington Power Limited,KENSINGT,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-14.8,0.613,0.4812,0.25,-9.072,-7.122,0,0,F,T,F,,01/12/18,,F
2__ALIGH000,2__ALIGH000,MVV Environment Services Ltd,LIGHTNIN,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ALILY000,2__ALILY000,Delta Gas And Power Ltd,LILY,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ALIME000,2__ALIME000,Limejump Energy Limited,ANGEL,G,,AG-ALIM01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,40,0,0.4769,0.4461,0.25,0,0,10,10,F,T,T,,01/12/18,,F
2__ALOND000,LE Default BMUid EELC,EDF Energy Customers Ltd,LENCO,G,,EAS-LON01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-700,0.7299,0.6445,0.25,-510.93,-451.15,0,0,F,T,T,,01/12/18,,F
2__ALORM000,Lorimer_A,E (GAS AND ELECTRICITY) LTD,LORM,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-15.04,0.5112,0.546,0.25,-7.688,-8.212,0,0,F,T,F,,01/12/18,,F
2__ALUME000,2__ALUME000,GNERGY Limited,LUMA,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.5078,0.5395,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ALUMO000,2__ALUMO000,OVO Electricity Ltd,OVOE,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ALVDR000,2__ALVDR000,ESB ENERGY LTD,LAVENDER,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-8.202,0.3461,0.3605,0.25,-2.839,-2.957,0,0,F,T,F,,23/01/19,,F
2__AMAEL000,2__AMAEL000,MA Energy Limited,MA200308,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-2,0.4646,0.3135,0.25,-0.929,-0.627,0,0,F,T,F,,01/12/18,,F
2__AMAET000,MA Energy Ltd,MA Energy Limited,MA200308,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AMAGN000,2__AMAGN000,Orsted Power Sales (UK) Ltd,MAGNETIC,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,8,-104,0.7343,0.5949,0.25,-76.367,-61.87,5.874,4.759,F,T,F,,16/01/19,,F
2__AMAIN000,MAIN_A,e2m - energy trading ltd,MAIN,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AMANW000,2__AMANW000,SP Energy Retail Ltd,SPSUP01,G,,EAS-MNW01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-1,0.3415,0.2732,0.25,-0.342,-0.273,0,0,F,T,F,,01/12/18,,F
2__AMARB000,2__AMARB000,Marble Power Limited,MARBLE,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-4,0.7537,0.3197,0.25,-3.015,-1.279,0,0,F,T,F,,03/01/19,,F
2__AMARI000,2__AMARI000,LOGICOR ENERGY LTD,MARIGOLD,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AMATT000,MATT_A,Mattina Limited,MATT,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AMIDE000,NPEC Eastern Area MIDE,Npower Limited,NPOWER01,G,,EAS-MID01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-59.058,0.5466,0.5817,0.25,-32.281,-34.354,0,0,F,T,T,,01/12/18,,F
2__AMINT000,2__AMINT000,Toucan Energy Limited,MINT,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AMISS000,MISS_A,MISSISSIPPI ENERGY LIMITED,MISS,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AMONT000,2__AMONT000,Monument Energy Limited,MONUMENT,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-4.8,0.374,0.3932,0.25,-1.795,-1.887,0,0,F,T,F,,01/12/18,,F
2__AMRCY000,2__AMRCY000,Octopus Energy Limited,MERCURY,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-16.68,0.4704,0.495,0.25,-7.846,-8.257,0,0,F,T,F,,01/12/18,,F
2__AMTRL000,2__AMTRL000,BROOK GREEN TRADING LIMITED,MISTRAL,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-11.8,0.5144,0.3103,0.25,-6.07,-3.662,0,0,F,T,F,,01/12/18,,F
2__ANATP000,NPEC Eastern Area NATP,Npower Limited,NPOWER01,G,,EAS-NPE01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-509.034,0.7129,0.5362,0.25,-362.89,-272.944,0,0,F,T,T,,03/01/19,,F
2__ANCKL000,2__ANCKL000,Brilliant Energy Supply Ltd,NICKEL,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-1.006,0.397,0.4182,0.25,-0.399,-0.421,0,0,F,T,F,,01/12/18,,F
2__ANEEB000,2__ANEEB000,NPower Northern Supply Ltd,NEEB,G,,EAS-NEE01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-319.3,0.542,0.5718,0.25,-173.061,-182.576,0,0,F,T,T,,01/12/18,,F
2__ANEVA000,NEVA_A,NEVADA ENERGY LIMITED,NEVA,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ANEWP000,2__ANEWP000,Shell Energy Supply UK Ltd,NEWPORT,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,7.992,-4.13,0.4769,0.4461,0.25,-1.97,-1.842,3.811,3.565,F,T,F,,01/12/18,,F
2__ANORW000,2__ANORW000,E.ON Energy Solutions Limited,PGENERGY,G,,EAS-NWP01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-4,0.5468,0.5787,0.25,-2.187,-2.315,0,0,F,T,T,,01/12/18,,F
2__ANUCE000,2__ANUCE000,NDA,MAGNOX,G,,EAS-MEC01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AOBER000,2__AOBER000,Addito Supply Limited,OBERON,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AOGAS000,2__AOGAS000,British Gas Trading Ltd,BRITGAS,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-1.652,0.4769,0.4461,0.25,-0.788,-0.737,0,0,F,T,F,,01/12/18,,F
2__AOPAL000,2__AOPAL000,Avid Energy,OPAL0516,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AOREB000,2__AOREB000,MoneyPlus Energy Limited,OREBA,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AOREG000,OREG_A,OREGON ENERGY LIMITED,OREG,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AOSMI000,2__AOSMI000,BRISTOL NRG TEC&SERV(SUPP) LTD,OSMIUM,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-7.938,0.549,0.5624,0.25,-4.358,-4.464,0,0,F,T,F,,01/12/18,,F
2__AOVOE000,2__AOVOE000,OVO Electricity Ltd,OVOE,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-147.38,0.5088,0.5402,0.25,-74.987,-79.615,0,0,F,T,F,,01/12/18,,F
2__AOXPO000,2__AOXPO000,Opus Energy Limited,OXFPOWER,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-78.42,0.4776,0.336,0.25,-37.453,-26.349,0,0,F,T,F,,24/12/18,,F
2__APADD000,2__APADD000,Paddington Power Limited,PADDINGT,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__APALL000,2__APALL000,Palladium Energy Supply Ltd,PALLAD,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__APGEN000,2__APGEN000,E.ON UK plc,POWERGEN,G,,EAS-PGU01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-250,0.5489,0.35,0.25,-137.225,-87.5,0,0,F,T,T,,11/01/19,,F
2__APILO000,2__APILO000,Tonik Energy Limited,PILO1015,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-13.98,0.4218,0.447,0.25,-5.897,-6.249,0,0,F,T,F,,11/01/19,,F
2__APION000,2__APION000,Igloo Energy Supply Limited,PION1015,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-1.6062,0.3464,0.3619,0.25,-0.556,-0.581,0,0,F,T,F,,01/12/18,,F
2__APIRO000,2__APIRO000,Pirranello Energy Supply Ltd,PIRANELO,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__APOWQ000,PowerQ_A,Hartree Partners Supply UK,POWQ,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__APROZ000,PROZ_A,Dyce Energy Ltd,PROZ,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__APSUK000,NPEC Eastern Area PSUK,Npower Limited,NPOWER01,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-7.41,0.5546,0.584,0.25,-4.11,-4.327,0,0,F,T,F,,01/12/18,,F
2__APURE000,2__APURE000,Good Energy Limited,PURE,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,5.4,-8.1,0.2221,0.214,0.25,-1.799,-1.733,1.199,1.156,F,T,F,,01/12/18,,F
2__APUTY000,2__APUTY000,Putney Energy Limited,PUTNEY,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AQEEN000,2__AQEEN000,GoTo Energy (UK) Limited,QUEENS,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ARAYL000,2__ARAYL000,Victory Energy Supply Limited,RAYLEIGH,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AREGE000,2__AREGE000,Bulb Energy,REGENT,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-146,0.4669,0.489,0.25,-68.167,-71.394,0,0,F,T,F,,10/01/19,,F
2__ARENC000,2__ARENC000,The Renewable Energy Co Ltd,RENC,G,,EAS-RNW01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ARHOD000,2__ARHOD000,Our Power Energy Supply Ltd,RHODIUM,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-0.058,0.4769,0.4461,0.25,-0.028,-0.026,0,0,F,T,F,,01/12/18,,F
2__AROSE000,2__AROSE000,Gas & Power Ltd TA Gulf G & P,ROSE,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ARUTH000,2__ARUTH000,Rutherford Energy Supply Ltd,RUTHRFRD,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ARWED000,2__ARWED000,ENGIE Power Limited,RWETDL,G,,EAS-GDF01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,80,-100,0.3947,0.1818,0.25,-39.47,-18.18,31.576,14.544,F,T,T,,01/12/18,,F
2__ASANT000,2__ASANT000,Nabuh Energy Limited,SANT1015,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-1.538,0.3759,0.3967,0.25,-0.578,-0.61,0,0,F,T,F,,01/12/18,,F
2__ASAPH000,2__ASAPH000,ElectroRoute Energy Limited,SAPHIR,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ASATU000,2__ASATU000,Satus Energy Limited,SATUS,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ASCAF000,2__ASCAF000,Scafell Energy Limited,SCAFELL,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ASEEB000,2__ASEEB000,EDF Energy Customers Ltd,LENCO,G,,EAS-SEE01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-8,0.6553,0.5991,0.25,-5.242,-4.793,0,0,F,T,T,,01/12/18,,F
2__ASEEE000,2__ASEEE000,Shell Energy Europe Limited,SHELL2,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,8,-4,0.4769,0.4461,0.25,-1.908,-1.784,3.815,3.569,F,T,F,,01/12/18,,F
2__ASING000,SING_A,United Gas & Power Trading Ltd,SING,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-1.22,0.4769,0.4461,0.25,-0.582,-0.544,0,0,F,T,F,,15/01/19,,F
2__ASINQ000,Sinq_A,Sinq Power Ltd,SINQ,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-3.6,0.492,0.4014,0.25,-1.771,-1.445,0,0,F,T,F,,01/12/18,,F
2__ASIRO000,2__ASIRO000,Hudson Energy Supply UK Ltd,AMPERE,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ASKLN000,2__ASKLN000,Skylane Energy Supply Ltd,SKYLANE,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ASLVR000,2__ASLVR000,CNG Electricity Limited,SILVER,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0.022,-0.004,0.4769,0.4461,0.25,-0.002,-0.002,0.01,0.01,F,T,F,,01/12/18,,F
2__ASMAR000,2__ASMAR000,Smartestenergy Limited,SMARTEST,G,,EAS-SEL01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,216,-100,0.2213,0.2985,0.25,-22.13,-29.85,47.801,64.476,F,T,T,,01/12/18,,F
2__ASNFR000,2__ASNFR000,Sunflower Energy Supply Ltd,SUNFLOWE,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ASOUT000,SE SBMU1 - Eastern GSPG,SSE Electricity Limited,SWEL,G,,EAS-STH01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-568,0.4769,0.4461,0.25,-270.879,-253.385,0,0,F,T,T,,18/01/19,,F
2__ASPAL000,2__ASPAL000,Home Energy Trading Ltd,SPALT,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ASPOW000,2__ASPOW000,SP Energy Retail Ltd,SPSUP01,G,,EAS-SPC01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-573,0.6611,0.6352,0.25,-378.81,-363.97,0,0,F,T,T,,14/01/19,,F
2__ASPRK000,2__ASPRK000,OVO Electricity Ltd,OVOE,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-27.42,0.5558,0.5889,0.25,-15.24,-16.148,0,0,F,T,F,,10/12/18,,F
2__ASTAT000,STAT A Eastern,Statkraft Markets Gmbh,STATKRA1,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,154,0,0.1791,0.1707,0.1767,0,0,27.212,27.212,F,T,F,,01/12/18,,F
2__ASWAE000,SWA SBMU1 - Eastern GSPG,SSE Electricity Limited,SWEL,G,,EAS-SWA01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-1.8,0.6305,0.6308,0.25,-1.135,-1.135,0,0,F,T,T,,18/01/19,,F
2__ASWDP000,2__ASWDP000,Snowdrop Energy Supply Ltd,SNOWDROP,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0.206,0,0.5091,0.542,0.5182,0,0,0.107,0.107,F,T,F,,01/12/18,,F
2__ASWEB000,SWEB Default BMUid EELC,EDF Energy Customers Ltd,LENCO,G,,EAS-SWT01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-4,0.5682,0.5986,0.25,-2.273,-2.394,0,0,F,T,T,,01/12/18,,F
2__ASWEL000,SWL SBMU1 - Eastern GSPG,SSE Electricity Limited,SWEL,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ASYMB000,2__ASYMB000,Symbio Energy Ltd,SYMBIO18,G,,EAS-SYM01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-0.114,0.3731,0.1567,0.25,-0.043,-0.018,0,0,F,T,T,,01/12/18,,F
2__ATANA000,TANA_A,SANTANA ENERGY LIMITED,TANA,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ATEMP000,2__ATEMP000,Temple Energy Limited,TEMPLE,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ATEXA000,TEXA_A,AVRO COMMERCIAL ENERGY,TEXA,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ATGPL000,2__ATGPL000,Total Gas & Power Ltd,TFEGP,G,,EAS-TFE01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,132,-220,0.4903,0.3272,0.25,-107.866,-71.984,64.72,43.19,F,T,T,,01/12/18,,F
2__ATHLE000,2__ATHLE000,Orbit Energy Limited,THISTLE,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ATHRE000,2__ATHRE000,Corona Energy Retail 4 Limited,SUPELEC3,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-12,0.5419,0.3785,0.25,-6.503,-4.542,0,0,F,T,F,,01/12/18,,F
2__ATLWD000,2__ATLWD000,BRUNTWOOD ENERGY SERVICES LTD,TAILWIND,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ATNDO000,2__ATNDO000,Pozitive Energy Limited,TORNADO,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-34,0.5389,0.4323,0.25,-18.323,-14.698,0,0,F,T,F,,23/01/19,,F
2__ATOGO000,2__ATOGO000,TOGETHER ENERGY SUPPLY LIMITED,AZACCA,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ATONB000,2__ATONB000,Tonik Energy Limited,PILO1015,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,23/01/19,,F
2__ATOTO000,2__ATOTO000,TOTO Energy Limited,COVENT,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__ATRAM000,Tramonto_A,Switch Business Gas and Power,TRAM,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-0.0023,0.4556,0.3611,0.25,-0.001,-0.001,0,0,F,T,F,,01/12/18,,F
2__ATREX000,2__ATREX000,POWER4ALL Limited,POWER4,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-17.8,0.7818,0.7462,0.25,-13.916,-13.282,0,0,F,T,F,,01/12/18,,F
2__ATULP000,2__ATULP000,PURE PLANET LIMITED,TULIP,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-11.112,0.3156,0.3304,0.25,-3.507,-3.671,0,0,F,T,F,,01/12/18,,F
2__AUKPR000,UK_Power_Reserve_A,UK Power Reserve Limited,UKPR,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,40,-2,0.594,0.6504,0.25,-1.188,-1.301,23.76,26.016,F,T,F,,01/12/18,,F
2__AVAVU000,VAVU_A,Vavu Power Limited,VAVU,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AVERM000,VERM_A,VERMONT ENERGY LIMITED,VERM,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AVETS000,VTS_GSP_A_001,Vattenfall Energy Trading,VTS,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AVIPR000,2__AVIPR000,Viper Energy Supply Ltd,VIPER,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AVIRG000,VIRG_A,VIRGINIA ENERGY LIMITED,VIRG,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AVNGA000,2__AVNGA000,Venga Energy Supply Ltd,VENGA,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AVNQT000,2__AVNQT000,Vanquist Energy Supply Ltd,VANQUIST,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,0,0.4769,0.4461,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__AVOLT000,2__AVOLT000,Co-operative Energy Limited,VOLA,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,10.023,-37.3106,0.4342,0.4759,0.25,-16.2,-17.756,4.352,4.77,F,T,F,,01/12/18,,F
2__AWASH000,WASH_A,Utility Point Limited,WASH,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-8,0.4769,0.4461,0.25,-3.815,-3.569,0,0,F,T,F,,24/01/19,,F
2__AYELG000,_A  Default BM Eastern,NPower Yorkshire Supply Ltd,YE,G,,EAS-YEP01,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-2.988,0.6303,0.6678,0.25,-1.883,-1.995,0,0,F,T,T,,01/12/18,,F
2__AZPYR000,2__AZPYR000,Green Network Energy Limited,ZEPHYR,G,,,_A,Eastern GSP Group,DEFAULT__A,,C,0.0084231,0,-22.48,0.4056,0.4286,0.25,-9.118,-9.635,0,0,F,T,F,,01/12/18,,F
2__BALAB000,ALAB_B,ALABAMA ENERGY LIMITED,ALAB,G,,,_B,East Midlands,DEFAULT__B,,C,0.0038708,0,0,0.4789,0.4443,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__BALAS000,ALAS_B,ALASKA ENERGY LIMITED,ALAS,G,,,_B,East Midlands,DEFAULT__B,,C,0.0038708,0,0,0.4789,0.4443,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__BALBU000,ALBU_B,ALBUQUERQUE ENERGY LIMITED,ALBU,G,,,_B,East Midlands,DEFAULT__B,,C,0.0038708,0,0,0.4789,0.4443,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__BALTI000,2__BALTI000,Co-operative Energy Limited,VOLA,G,,,_B,East Midlands,DEFAULT__B,,C,0.0038708,0,-2.3772,0.5121,0.5481,0.25,-1.217,-1.303,0,0,F,T,F,,01/12/18,,F
2__BANGE000,2__BANGE000,Limejump Energy Limited,ANGEL,G,,,_B,East Midlands,DEFAULT__B,,C,0.0038708,70.2,-14.4,0.0549,0.0426,0.0457,-0.791,-0.613,3.854,2.991,F,T,F,,01/12/18,,F
2__BANGE001,2__BANGE001,Limejump Energy Limited,ANGEL,S,,AG-BLIM02,_B,East Midlands,DEFAULT__B,,C,0.0038708,50,-10,0.4789,0.4443,0.25,-4.789,-4.443,23.945,22.215,F,T,T,,01/12/18,F,F
2__BARIZ000,ARIZ_B,Simplicity Energy Limited,ARIZ,G,,,_B,East Midlands,DEFAULT__B,,C,0.0038708,0,0,0.4789,0.4443,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__BARRU000,2__BARRU000,Arruzzi Energy Supply Ltd,ARRUZZI,G,,,_B,East Midlands,DEFAULT__B,,C,0.0038708,0,0,0.4789,0.4443,0.25,0,0,0,0,F,T,F,,01/12/18,,F
